order,family,scientific,en,zh-hans,zh-hant,ja
PASSERIFORMES,Sturnidae,Gracupica floweri,Siamese Pied Myna,暹罗斑椋鸟,,
PASSERIFORMES,Sturnidae,Gracupica jalla,Javan Pied Myna,爪哇斑椋鸟,,
PASSERIFORMES,Sturnidae,Agropsar sturninus,Daurian Starling,北椋鸟,北椋鳥,シベリアムクドリ
PASSERIFORMES,Sturnidae,Agropsar philippensis,Chestnut-cheeked Starling,紫背椋鸟,小椋鳥〔紫背椋鳥〕,コムクドリ
PASSERIFORMES,Sturnidae,Sturnia sinensis,White-shouldered Starling,灰背椋鸟,灰背椋鳥〔噪林鳥〕,カラムクドリ
PASSERIFORMES,Sturnidae,Sturnia malabarica,Chestnut-tailed Starling,灰头椋鸟,灰頭椋鳥,インドコムクドリ
PASSERIFORMES,Sturnidae,Sturnia erythropygia,White-headed Starling,白头椋鸟,白頭椋鳥,アンダマンムクドリ
PASSERIFORMES,Sturnidae,Sturnia blythii,Malabar Starling,马拉巴椋鸟,馬拉巴椋鳥,マラバームクドリ
PASSERIFORMES,Sturnidae,Sturnia pagodarum,Brahminy Starling,黑冠椋鸟,黑冠椋鳥,ズグロムクドリ
PASSERIFORMES,Sturnidae,Sturnornis albofrontatus,White-faced Starling,白脸椋鸟,白臉椋鳥,シロガオムクドリ
PASSERIFORMES,Sturnidae,Leucopsar rothschildi,Bali Myna,长冠八哥,峇里島長冠八哥,カンムリシロムク
PASSERIFORMES,Sturnidae,Fregilupus varius,Hoopoe Starling,留尼旺椋鸟,留尼旺群聚椋鳥1868滅絕,カンムリムクドリ
PASSERIFORMES,Sturnidae,Necropsar rodericanus,Rodrigues Starling,罗迪椋鸟,羅德里圭斯椋鳥1840滅絕,ロドリゲスムクドリ
PASSERIFORMES,Sturnidae,Pastor roseus,Rosy Starling,粉红椋鸟,粉紅椋鳥,バライロムクドリ
PASSERIFORMES,Sturnidae,Sturnus vulgaris,Common Starling,紫翅椋鸟,歐洲椋鳥〔紫翅椋鳥〕,ホシムクドリ
PASSERIFORMES,Sturnidae,Sturnus unicolor,Spotless Starling,纯色椋鸟,純色椋鳥,ムジホシムクドリ
PASSERIFORMES,Sturnidae,Creatophora cinerea,Wattled Starling,肉垂椋鸟,肉垂椋鳥,トサカムクドリ
PASSERIFORMES,Sturnidae,Notopholia corusca,Black-bellied Starling,黑腹辉椋鸟,黑腹輝椋鳥,クロハラテリムク
PASSERIFORMES,Sturnidae,Hylopsar purpureiceps,Purple-headed Starling,紫头辉椋鸟,紫頭輝椋鳥,ムラサキズキンテリムク
PASSERIFORMES,Sturnidae,Hylopsar cupreocauda,Copper-tailed Starling,铜尾辉椋鸟,銅尾輝椋鳥,ドウイロテリムク
PASSERIFORMES,Sturnidae,Lamprotornis nitens,Cape Starling,红肩辉椋鸟,南非輝椋鳥,アカガタテリムク
PASSERIFORMES,Sturnidae,Lamprotornis chalybaeus,Greater Blue-eared Starling,蓝耳丽椋鸟,大藍耳輝椋鳥,セイキムクドリ
PASSERIFORMES,Sturnidae,Lamprotornis chloropterus,Lesser Blue-eared Starling,小蓝耳辉椋鸟,小藍耳輝椋鳥,コセイキムクドリ
PASSERIFORMES,Sturnidae,Lamprotornis elisabeth,Miombo Blue-eared Starling,墨伊蓝耳辉椋鸟,南方藍耳輝椋鳥,
PASSERIFORMES,Sturnidae,Lamprotornis chalcurus,Bronze-tailed Starling,铜绿辉椋鸟,短尾輝椋鳥,ブロンズテリムク
PASSERIFORMES,Sturnidae,Lamprotornis splendidus,Splendid Starling,彩辉椋鸟,光彩輝椋鳥,セイキテリムク
PASSERIFORMES,Sturnidae,Lamprotornis ornatus,Principe Starling,丽辉椋鸟,華麗輝椋鳥,プリンシペテリムク
PASSERIFORMES,Sturnidae,Lamprotornis iris,Emerald Starling,翠辉椋鸟,虹輝椋鳥,エメラルドテリムク
PASSERIFORMES,Sturnidae,Lamprotornis purpureus,Purple Starling,紫辉椋鸟,紫色輝椋鳥,ムラサキテリムクドリ
PASSERIFORMES,Sturnidae,Lamprotornis purpuroptera,Rüppell's Starling,卢氏丽椋鸟,小長尾輝椋鳥,コオナガテリムク
PASSERIFORMES,Sturnidae,Lamprotornis caudatus,Long-tailed Glossy Starling,长尾丽椋鸟,大長尾輝椋鳥,オナガテリムク
PASSERIFORMES,Sturnidae,Lamprotornis regius,Golden-breasted Starling,金胸丽椋鸟,金胸麗椋鳥,キンムネオナガテリムク
PASSERIFORMES,Sturnidae,Lamprotornis mevesii,Meves's Starling,米氏辉椋鸟,長尾輝椋鳥,シマオオナガテリムク
PASSERIFORMES,Sturnidae,Lamprotornis australis,Burchell's Starling,巨辉椋鸟,巨輝椋鳥,コシアカテリムク
PASSERIFORMES,Sturnidae,Lamprotornis acuticaudus,Sharp-tailed Starling,楔尾辉椋鸟,楔尾輝椋鳥,クサビオテリムク
PASSERIFORMES,Sturnidae,Lamprotornis superbus,Superb Starling,栗头丽椋鸟,栗頭麗椋鳥,ツキノワテリムク
PASSERIFORMES,Sturnidae,Lamprotornis hildebrandti,Hildebrandt's Starling,希氏丽椋鸟,希德氏麗椋鳥,チャバラテリムク
PASSERIFORMES,Sturnidae,Lamprotornis shelleyi,Shelley's Starling,谢氏丽椋鸟,謝利氏麗椋鳥,ムラサキチャバラテリムク
PASSERIFORMES,Sturnidae,Lamprotornis pulcher,Chestnut-bellied Starling,栗腹丽椋鸟,栗腹麗椋鳥,ハイガシラテリムク
PASSERIFORMES,Sturnidae,Lamprotornis unicolor,Ashy Starling,灰丽椋鸟,純灰麗椋鳥,ハイイロオナガテリムク
PASSERIFORMES,Sturnidae,Lamprotornis fischeri,Fischer's Starling,费氏丽椋鸟,費氏麗椋鳥,シロハラハイムクドリ
PASSERIFORMES,Sturnidae,Lamprotornis bicolor,Pied Starling,非洲丽椋鸟,雜色麗椋鳥,シロハラチャムクドリ
PASSERIFORMES,Sturnidae,Lamprotornis albicapillus,White-crowned Starling,白冠丽椋鸟,白冠麗椋鳥,シラガテリムク
PASSERIFORMES,Sturnidae,Hartlaubius auratus,Madagascar Starling,马岛八哥,馬達加斯加八哥,マダガスカルムクドリ
PASSERIFORMES,Sturnidae,Cinnyricinclus leucogaster,Violet-backed Starling,白腹紫椋鸟,白腹紫椋鳥,シロハラムクドリ
PASSERIFORMES,Sturnidae,Onychognathus morio,Red-winged Starling,红翅椋鸟,南非紅翅椋鳥,アカバネテリムク
PASSERIFORMES,Sturnidae,Onychognathus tenuirostris,Slender-billed Starling,细嘴栗翅椋鸟,細嘴栗翅椋鳥,ハシボソテリムク
PASSERIFORMES,Sturnidae,Onychognathus fulgidus,Chestnut-winged Starling,栗翅椋鸟,栗翅椋鳥,チャバネテリムク
PASSERIFORMES,Sturnidae,Onychognathus walleri,Waller's Starling,高山栗翅椋鸟,高山栗翅椋鳥,コンゴテリムク
PASSERIFORMES,Sturnidae,Onychognathus blythii,Somali Starling,索马里栗翅椋鸟,索馬利栗翅椋鳥,ソマリアテリムク
PASSERIFORMES,Sturnidae,Onychognathus frater,Socotra Starling,索岛栗翅椋鸟,索科特拉栗翅椋鳥,ソコトラテリムク
PASSERIFORMES,Sturnidae,Onychognathus tristramii,Tristram's Starling,红海栗翅椋鸟,紅海栗翅椋鳥,アラビアテリムク
PASSERIFORMES,Sturnidae,Onychognathus nabouroup,Pale-winged Starling,淡栗翅椋鸟,淡翅椋鳥,ハジロテリムク
PASSERIFORMES,Sturnidae,Onychognathus salvadorii,Bristle-crowned Starling,须冠栗翅椋鸟,豎冠栗翅椋鳥,カンムリテリムク
PASSERIFORMES,Sturnidae,Onychognathus albirostris,White-billed Starling,白嘴栗翅椋鸟,白嘴栗翅椋鳥,ハシジロテリムク
PASSERIFORMES,Sturnidae,Onychognathus neumanni,Neumann's Starling,诺氏栗翅椋鸟,紐曼氏紅翅椋鳥,ニシアカバネテリムク
PASSERIFORMES,Sturnidae,Poeoptera stuhlmanni,Stuhlmann's Starling,斯氏狭尾椋鸟,斯圖氏狹尾椋鳥,アオテリムク
PASSERIFORMES,Sturnidae,Poeoptera kenricki,Kenrick's Starling,肯氏狭尾椋鸟,肯氏狹尾椋鳥,クロテリムク
PASSERIFORMES,Sturnidae,Poeoptera lugubris,Narrow-tailed Starling,狭尾椋鸟,狹尾椋鳥,ホソオテリムク
PASSERIFORMES,Sturnidae,Pholia sharpii,Sharpe's Starling,黄腹紫椋鸟,黃腹紫椋鳥,ムナジロムクドリ
PASSERIFORMES,Sturnidae,Arizelopsar femoralis,Abbott's Starling,艾氏紫椋鸟,艾伯特氏紫椋鳥,ムナグロムクドリ
PASSERIFORMES,Sturnidae,Grafisia torquata,White-collared Starling,白领椋鸟,白領椋鳥,ムナジロテリムク
PASSERIFORMES,Sturnidae,Speculipastor bicolor,Magpie Starling,鹊椋鸟,鵲色椋鳥,ニショクムクドリ
PASSERIFORMES,Sturnidae,Neocichla gutturalis,Babbling Starling,白翅噪椋鸟,白翅噪椋鳥,ハジロムクドリ
PASSERIFORMES,Sturnidae,Rhabdornis mystacalis,Stripe-headed Rhabdornis,纹胁旋椋鸟,紋脇紋雀,キバシリモドキ
PASSERIFORMES,Sturnidae,Rhabdornis inornatus,Stripe-breasted Rhabdornis,纹胸旋椋鸟,紋胸紋雀,ムジキバシリモドキ
PASSERIFORMES,Sturnidae,Rhabdornis rabori,Visayan Rhabdornis,米岛旋木雀,維沙揚紋雀,ビサヤキバシリモドキ
PASSERIFORMES,Sturnidae,Rhabdornis grandis,Grand Rhabdornis,长嘴旋椋鸟,長嘴紋雀,ハシナガキバシリモドキ
PASSERIFORMES,Buphagidae,Buphagus africanus,Yellow-billed Oxpecker,黄嘴牛椋鸟,黃嘴牛椋鳥,キバシウシツツキ
PASSERIFORMES,Buphagidae,Buphagus erythrorynchus,Red-billed Oxpecker,红嘴牛椋鸟,紅嘴牛椋鳥,アカハシウシツツキ
PASSERIFORMES,Turdidae,Grandala coelicolor,Grandala,蓝大翅鸲,蘇拉山鶇〔藍大翅山鶇，藍大翅鴝〕,ムラサキツグミ
PASSERIFORMES,Turdidae,Sialia currucoides,Mountain Bluebird,山蓝鸲,山藍鶇,ムジルリツグミ
PASSERIFORMES,Turdidae,Sialia mexicana,Western Bluebird,西蓝鸲,西方藍鶇,チャカタルリツグミ
PASSERIFORMES,Turdidae,Sialia sialis,Eastern Bluebird,东蓝鸲,東方藍鶇,ルリツグミ
PASSERIFORMES,Turdidae,Stizorhina finschi,Finsch's Rufous Thrush,芬氏蚁鸫,芬契氏蟻鶇,オジロサビイロヒタキ
PASSERIFORMES,Turdidae,Stizorhina fraseri,Fraser's Rufous Thrush,弗氏蚁鸫,弗雷氏蟻鶇,サビイロヒタキ
PASSERIFORMES,Turdidae,Neocossyphus poensis,White-tailed Ant Thrush,白尾蚁鸫,白尾蟻鶇,オジロアリクイツグミ
PASSERIFORMES,Turdidae,Neocossyphus rufus,Red-tailed Ant Thrush,红尾蚁鸫,紅尾蟻鶇,アリクイツグミ
PASSERIFORMES,Turdidae,Pinarornis plumosus,Boulder Chat,暗色石䳭,白翅蟻鵖,イワトビヒタキ
PASSERIFORMES,Turdidae,Myadestes occidentalis,Brown-backed Solitaire,褐背孤鸫,褐背孤鶇,クリセヒトリツグミ
PASSERIFORMES,Turdidae,Myadestes unicolor,Slate-colored Solitaire,灰孤鸫,灰孤鶇,ムジヒトリツグミ
PASSERIFORMES,Turdidae,Myadestes townsendi,Townsend's Solitaire,坦氏孤鸫,坦氏孤鶇,ハエトリツグミ
